DemandAggregatedForecast,WindAggregatedForecast,MULTI_FUEL_-24,GAS_-24,,,GasPrice,CarbonPrice,cost
3309,1461.767,-2440.8,-719,,,94.81,55,
3175,1470.653,-2441.8,-721,,,94.81,55,
3089,1425.191,-2441.8,-721,,,94.81,55,
3079,1533.577,-2441.8,-723,,,94.81,55,
3027,1637.401,-2441.8,-723,,,94.81,55,
3246,1682.611,-2441.8,-722,,,94.81,55,
3787,1701.65,-2445.6,-719,,,94.81,55,
4505,1761.257,-2445.6,-718,,,94.81,55,
4805,1850.454,-2441.7,-715,,,94.81,55,
4862,1866.437,-2438.8,-710,,,94.81,55,
4844,1782.532,-2435.9,-706,,,94.81,55,
4827,1807.268,-2434.9,-703,,,94.81,55,
4823,1852.159,-2432.1,-701,,,94.81,55,
4658,1895.161,-2432.1,-698,,,94.81,55,
4602,1930.794,-2432,-698,,,94.81,55,
4616,1975.28,-2433,-696,,,94.81,55,
4733,1896.508,-2435.9,-696,,,94.81,55,
4805,1847.453,-2436.9,-700,,,94.81,55,
4604,1769.733,-2437.9,-704,,,94.81,55,
4439,1626.863,-2438.9,-708,,,94.81,55,
4291,1494.351,-2440.8,-710,,,94.81,55,
4092,1461.807,-2438,-713,,,94.81,55,
3959,1678.228,-2438.9,-717,,,93.58,55.23,
3605,1632.319,-2438.9,-720,,,93.58,55.23,
3369,1517.566,-2439.9,-723,,,93.58,55.23,
3212,1399.337,-2439.9,-726,,,93.58,55.23,
3115,1286.505,-2439.9,-727,,,93.58,55.23,
3078,1297.241,-2439.9,-729,,,93.58,55.23,
2988,1299.257,-2440.8,-729,,,93.58,55.23,
3061,1344.871,-2441.8,-729,,,93.58,55.23,
3349,1269.979,-2446.5,-728,,,93.58,55.23,
3790,1275.017,-2445.6,-727,,,93.58,55.23,
4220,1310.578,-2444.6,-726,,,93.58,55.23,
4374,1376.658,-2444.6,-723,,,93.58,55.23,
4346,1442.688,-2442.7,-721,,,93.58,55.23,
4350,1553.746,-2441.7,-719,,,93.58,55.23,
4333,1571.506,-2440.8,-718,,,93.58,55.23,
4169,1591.506,-2440.8,-717,,,93.58,55.23,
4081,1586.817,-2440.8,-717,,,93.58,55.23,
4046,1632.247,-2441.7,-716,,,93.58,55.23,
4229,1560.458,-2441.7,-715,,,93.58,55.23,
4406,1472.801,-2441.7,-717,,,93.58,55.23,
4316,1477.842,-2440.8,-717,,,93.58,55.23,
4151,1444.902,-2441.7,-719,,,93.58,55.23,
3997,1374.6,-2442.7,-721,,,93.58,55.23,
3854,1336.022,-2439.9,-723,,,93.58,55.23,
3755,1138.056,-2438.9,-725,,,97.18,55.23,
3468,1187.765,-2439.9,-727,,,97.18,55.23,
3257,1249.891,-2440.8,-728,,,97.18,55.23,
3092,1253.983,-2440.8,-729,,,97.18,55.23,
3001,1214.693,-2441.8,-730,,,97.18,55.23,
2980,1173.702,-2442.8,-730,,,97.18,55.23,
2928,1129.155,-2442.8,-731,,,97.18,55.23,
2926,1132.28,-2442.8,-730,,,97.18,55.23,
3099,1063.32,-2446.5,-728,,,97.18,55.23,
3416,994.941,-2446.5,-726,,,97.18,55.23,
3824,959.969,-2444.6,-724,,,97.18,55.23,
4122,971.009,-2442.7,-721,,,97.18,55.23,
4252,971.534,-2441.7,-717,,,97.18,55.23,
4323,1002.454,-2440.8,-715,,,97.18,55.23,
4353,976.097,-2439.8,-712,,,97.18,55.23,
4186,964.581,-2439.8,-709,,,97.18,55.23,
4051,972.753,-2438.8,-709,,,97.18,55.23,
4035,1040.659,-2438.8,-708,,,97.18,55.23,
4171,1093.446,-2439.8,-707,,,97.18,55.23,
4291,1127.043,-2442.8,-707,,,97.18,55.23,
4204,1099.724,-2440.9,-707,,,97.18,55.23,
4086,1031.844,-2440.8,-707,,,97.18,55.23,
3954,1013.13,-2441.7,-712,,,97.18,55.23,
3777,1002.186,-2438,-716,,,97.18,55.23,
3732,1135.439,-2447,-702.3,,,97.29,55.23,
3267,1191.302,-2448.9,-703.3,,,97.29,55.23,
3069,1147.805,-2448.9,-704.3,,,97.29,55.23,
2964,1057.685,-2449.9,-705.3,,,97.29,55.23,
2886,966.585,-2449.9,-707.3,,,97.29,55.23,
2875,964.105,-2449.9,-708.3,,,97.29,55.23,
2855,942.23,-2449.9,-710.3,,,97.29,55.23,
3067,964.996,-2449.9,-710.3,,,97.29,55.23,
3585,887.286,-2452.7,-709.3,,,97.29,55.23,
4272,792.694,-2452.7,-709.3,,,97.29,55.23,
4548,721.247,-2450.8,-709.3,,,97.29,55.23,
4577,721.304,-2447.9,-706.3,,,97.29,55.23,
4604,740.217,-2446,-703.3,,,97.29,55.23,
4593,835.808,-2443.1,-700.3,,,97.29,55.23,
4660,852.054,-2440.1,-698.3,,,97.29,55.23,
4533,808.145,-2441.1,-695.3,,,97.29,55.23,
4556,741.309,-2440.1,-693.3,,,97.29,55.23,
4601,802.517,-2441.1,-692.3,,,97.29,55.23,
4821,810.588,-2442,-690.3,,,97.29,55.23,
4900,794.735,-2443,-690.3,,,97.29,55.23,
4613,848.849,-2445,-691.3,,,97.29,55.23,
4459,886.161,-2446.9,-692.3,,,97.29,55.23,
4366,853.377,-2447.9,-707.3,,,97.29,55.23,
4135,835.311,-2445.1,-710.3,,,97.29,55.23,
3935,1031.937,-2435.1,-715,,,94.35,55.48,
3558,1145.345,-2436.1,-718,,,94.35,55.48,
3286,1131.438,-2437,-720,,,94.35,55.48,
3146,1032.32,-2437,-722,,,94.35,55.48,
3077,932.323,-2437,-723,,,94.35,55.48,
3065,948.569,-2438,-723,,,94.35,55.48,
3012,897.181,-2438,-723,,,94.35,55.48,
3231,862.931,-2437,-722,,,94.35,55.48,
3814,794.181,-2440.8,-720,,,94.35,55.48,
4555,669.797,-2440.8,-718,,,94.35,55.48,
4790,630.012,-2439.8,-715,,,94.35,55.48,
4806,662.948,-2435.9,-712,,,94.35,55.48,
4808,711.475,-2434,-708,,,94.35,55.48,
4804,731.063,-2432.1,-705,,,94.35,55.48,
4831,776.823,-2429.1,-703,,,94.35,55.48,
4674,801.414,-2430.1,-700,,,94.35,55.48,
4697,800.885,-2429.2,-699,,,94.35,55.48,
4747,851.127,-2429.2,-697,,,94.35,55.48,
4933,892.902,-2431.1,-696,,,94.35,55.48,
4958,983.478,-2433,-697,,,94.35,55.48,
4704,938.142,-2434.9,-696,,,94.35,55.48,
4538,812.464,-2436.9,-697,,,94.35,55.48,
4394,739.203,-2438.9,-704,,,94.35,55.48,
4170,683.517,-2436.1,-710,,,94.35,55.48,
4007,641.358,-2446.1,-715,,,94.06,55.38,
3562,611.026,-2446.1,-718,,,94.06,55.38,
3290,536.066,-2447,-721,,,94.06,55.38,
3153,499.115,-2448,-722,,,94.06,55.38,
3088,467.269,-2448.9,-724,,,94.06,55.38,
3075,445.06,-2449.9,-724,,,94.06,55.38,
3027,402.353,-2449.9,-724,,,94.06,55.38,
3246,358.27,-2449.9,-722,,,94.06,55.38,
3841,284.924,-2453.6,-721,,,94.06,55.38,
4592,217.115,-2452.7,-717,,,94.06,55.38,
4830,189.817,-2454.7,-714,,,94.06,55.38,
4847,171.866,-2448.8,-711,,,94.06,55.38,
4842,160.425,-2443.9,-709,,,94.06,55.38,
4835,166.668,-2441.9,-704,,,94.06,55.38,
4855,171.056,-2437,-701,,,94.06,55.38,
4695,171.201,-2437.1,-696,,,94.06,55.38,
4717,173.296,-2437.1,-694,,,94.06,55.38,
4755,179.477,-2437.1,-693,,,94.06,55.38,
4938,187.006,-2440,-693,,,94.06,55.38,
4957,191.185,-2441.2,-693,,,94.06,55.38,
4695,201.67,-2442.9,-693,,,94.06,55.38,
4527,187.56,-2443.9,-694,,,94.06,55.38,
4381,183.958,-2447.9,-701,,,94.06,55.38,
4157,220.642,-2446.1,-708,,,94.06,55.38,
4026,225.69,-2436.1,-711,,,97.17,56.68,
3552,237.627,-2437,-716,,,97.17,56.68,
3328,214,-2438,-717,,,97.17,56.68,
3168,176.039,-2438,-720,,,97.17,56.68,
3111,143.664,-2438,-722,,,97.17,56.68,
3093,119.055,-2438.9,-723,,,97.17,56.68,
3065,113.635,-2438.9,-724,,,97.17,56.68,
3245,127.224,-2438.9,-723,,,97.17,56.68,
3792,129.13,-2442.7,-720,,,97.17,56.68,
4486,120.846,-2441.7,-718,,,97.17,56.68,
4847,104.88,-2443.8,-715,,,97.17,56.68,
4906,120.476,-2439,-712,,,97.17,56.68,
4922,151.805,-2435.9,-709,,,97.17,56.68,
4944,183.662,-2434.4,-706,,,97.17,56.68,
5002,208.186,-2429,-704,,,97.17,56.68,
4839,228.003,-2429,-700,,,97.17,56.68,
4809,240.616,-2428,-699,,,97.17,56.68,
4848,236.31,-2429,-698,,,97.17,56.68,
5063,241.897,-2432,-697,,,97.17,56.68,
5120,224.559,-2431,-696,,,97.17,56.68,
4827,188.453,-2433.9,-695,,,97.17,56.68,
4602,159.81,-2435.9,-694,,,97.17,56.68,
4465,147.547,-2437.9,-700,,,97.17,56.68,
4233,165.258,-2436.1,-705,,,97.17,56.68,
4105,263.096,-2442,-710,,,104.21,58.05,
3612,232.3,-2455.5,-712,,,104.21,58.05,
3359,214.396,-2456.5,-716,,,104.21,58.05,
3224,186.935,-2456.5,-718,,,104.21,58.05,
3143,160.688,-2456.5,-718,,,104.21,58.05,
3141,131.247,-2457.4,-719,,,104.21,58.05,
3087,110.207,-2457.4,-719,,,104.21,58.05,
3290,93.77,-2457.4,-717,,,104.21,58.05,
3858,111.343,-2497.1,-723,,,104.21,58.05,
4604,125.497,-2495.1,-721,,,104.21,58.05,
4888,141.348,-2498.3,-719,,,104.21,58.05,
4927,196.686,-2490.6,-716,,,104.21,58.05,
4912,292.144,-2483,-712,,,104.21,58.05,
4888,406.036,-2480,-707,,,104.21,58.05,
4894,527.646,-2477.1,-703,,,104.21,58.05,
4715,609.713,-2477.1,-698,,,104.21,58.05,
4653,676.42,-2478,-696,,,104.21,58.05,
4650,729.989,-2479,-694,,,104.21,58.05,
4800,832.64,-2480,-693,,,104.21,58.05,
4877,929.613,-2478.9,-696,,,104.21,58.05,
4675,908.188,-2479.9,-700,,,104.21,58.05,
4512,901.64,-2483,-705,,,104.21,58.05,
4370,937.024,-2485,-711,,,104.21,58.05,
4157,916.021,-2447.6,-707,,,104.21,58.05,
4027,994.853,-2452.5,-711,,,107.68,57.51,
3557,1052.93,-2453.5,-713,,,107.68,57.51,
3299,1052.328,-2454.5,-715,,,107.68,57.51,
3154,1093.939,-2455.5,-715,,,107.68,57.51,
3065,1150.157,-2454.5,-717,,,107.68,57.51,
3009,1139.08,-2454.5,-717,,,107.68,57.51,
2959,1132.408,-2454.5,-718,,,107.68,57.51,
3038,1095.027,-2453.5,-716,,,107.68,57.51,
3321,1021.247,-2493.1,-723,,,107.68,57.51,
3766,976.606,-2492.1,-721,,,107.68,57.51,
4188,941.499,-2496.2,-719,,,107.68,57.51,
4348,943.416,-2490.5,-713,,,107.68,57.51,
4397,955.407,-2486,-709,,,107.68,57.51,
4404,1017.001,-2483,-705,,,107.68,57.51,
4398,1022.065,-2482,-702,,,107.68,57.51,
4267,1086.353,-2482,-698,,,107.68,57.51,
4147,1123.704,-2481,-697,,,107.68,57.51,
4176,1085.893,-2479.9,-695,,,107.68,57.51,
4302,1038.955,-2481,-694,,,107.68,57.51,
4435,992.186,-2481,-694,,,107.68,57.51,
4323,886.382,-2482,-697,,,107.68,57.51,
4136,822.154,-2484,-698,,,107.68,57.51,
3974,734.125,-2485,-704,,,107.68,57.51,
3820,703.247,-2446.7,-701,,,107.68,57.51,
3748,612.822,-2444.7,-703,,,106.46,57.51,
3432,592.617,-2445.7,-704,,,106.46,57.51,
3202,524.02,-2445.7,-704,,,106.46,57.51,
3027,509.028,-2445.7,-704,,,106.46,57.51,
2950,509.285,-2445.7,-706,,,106.46,57.51,
2912,491.702,-2445.7,-706,,,106.46,57.51,
2835,463.917,-2445.7,-706,,,106.46,57.51,
2886,413.285,-2445.7,-706,,,106.46,57.51,
3078,401.573,-2486,-712,,,106.46,57.51,
3458,380.411,-2481,-712,,,106.46,57.51,
3864,385.549,-2480,-710,,,106.46,57.51,
4128,386.889,-2478,-707,,,106.46,57.51,
4235,390.72,-2477,-705,,,106.46,57.51,
4329,421.502,-2472.9,-703,,,106.46,57.51,
4380,488.4,-2471.9,-701,,,106.46,57.51,
4205,551.727,-2471.9,-698,,,106.46,57.51,
4069,626.716,-2471.9,-698,,,106.46,57.51,
4053,664.492,-2470.9,-695,,,106.46,57.51,
4219,664.044,-2468.7,-694,,,106.46,57.51,
4350,641.396,-2468.7,-696,,,106.46,57.51,
4253,629.484,-2468.7,-696,,,106.46,57.51,
4171,583.755,-2472.9,-699,,,106.46,57.51,
4066,593.584,-2473.9,-701,,,106.46,57.51,
3887,608.623,-2437.7,-695,,,106.46,57.51,
3751,719.168,-2527.8,-697,,,103.25,57.51,
3427,674.64,-2527.8,-699,,,103.25,57.51,
3179,633.985,-2527.8,-699,,,103.25,57.51,
3023,667.141,-2528.8,-700,,,103.25,57.51,
2963,666.023,-2528.8,-700,,,103.25,57.51,
2945,617.226,-2528.8,-700,,,103.25,57.51,
2944,577.259,-2528.8,-700,,,103.25,57.51,
3123,498.285,-2527.8,-700,,,103.25,57.51,
3717,460.933,-2567,-707,,,103.25,57.51,
4407,371.864,-2562.9,-707,,,103.25,57.51,
4812,322.676,-2560.9,-706,,,103.25,57.51,
4912,296.482,-2557.7,-704,,,103.25,57.51,
4917,287.223,-2555.8,-701,,,103.25,57.51,
4865,280.148,-2551.8,-701,,,103.25,57.51,
4909,293.492,-2549.8,-700,,,103.25,57.51,
4752,325.298,-2549.8,-699,,,103.25,57.51,
4750,320.088,-2547.8,-698,,,103.25,57.51,
4787,307.791,-2549.8,-698,,,103.25,57.51,
5025,296.943,-2552.8,-697,,,103.25,57.51,
5109,287.608,-2553.8,-700,,,103.25,57.51,
4815,271.929,-2555.8,-702,,,103.25,57.51,
4592,298.493,-2559.7,-705,,,103.25,57.51,
4457,352.583,-2564,-707,,,103.25,57.51,
4226,374.807,-2525.8,-701,,,103.25,57.51,
4091,467.49,-2530.7,-705,,,101.91,57.9,
3678,635.946,-2531.7,-705,,,101.91,57.9,
3381,678.644,-2533.7,-707,,,101.91,57.9,
3236,683.405,-2534.7,-708,,,101.91,57.9,
3153,690.333,-2534.7,-708,,,101.91,57.9,
3144,698.75,-2535.7,-710,,,101.91,57.9,
3132,736,-2534.7,-710,,,101.91,57.9,
3282,707.528,-2532.7,-709,,,101.91,57.9,
3786,682.025,-2571,-716,,,101.91,57.9,
4433,761.546,-2571,-715,,,101.91,57.9,
4818,815.291,-2566,-713,,,101.91,57.9,
4889,899.504,-2562.8,-710,,,101.91,57.9,
4901,979.194,-2560.9,-707,,,101.91,57.9,
4928,1108.668,-2557,-704,,,101.91,57.9,
4977,1230.214,-2554.8,-703,,,101.91,57.9,
4839,1326.812,-2554.8,-700,,,101.91,57.9,
4836,1435.829,-2554.8,-700,,,101.91,57.9,
4862,1521.697,-2553.8,-698,,,101.91,57.9,
5053,1619.447,-2562,-697,,,101.91,57.9,
5117,1622.858,-2559.6,-699,,,101.91,57.9,
4855,1564.401,-2559.2,-701,,,101.91,57.9,
4669,1402.263,-2559.9,-702,,,101.91,57.9,
4519,1297.842,-2564.1,-705,,,101.91,57.9,
4316,1232.491,-2525.8,-700,,,101.91,57.9,
4168,1049.148,-2536.8,-690,,,107.79,52.95,
3547,973.691,-2536.8,-690,,,107.79,52.95,
3333,961.438,-2537.8,-691,,,107.79,52.95,
3189,966.173,-2537.8,-692,,,107.79,52.95,
3141,891.161,-2538.8,-693,,,107.79,52.95,
3117,796.406,-2538.8,-694,,,107.79,52.95,
3090,791.839,-2538.8,-695,,,107.79,52.95,
3254,817.735,-2538.8,-693,,,107.79,52.95,
3761,868.435,-2577,-700,,,107.79,52.95,
4410,810.315,-2573.8,-698,,,107.79,52.95,
4793,748.373,-2571.8,-696,,,107.79,52.95,
4874,707.98,-2566.8,-693,,,107.79,52.95,
4896,735.279,-2564.8,-690,,,107.79,52.95,
4908,823.882,-2563.8,-689,,,107.79,52.95,
4958,964.446,-2562.8,-687,,,107.79,52.95,
4811,1003.522,-2562.8,-686,,,107.79,52.95,
4787,991.21,-2562.8,-686,,,107.79,52.95,
4830,1028.739,-2562.8,-685,,,107.79,52.95,
5032,1058.844,-2562.8,-685,,,107.79,52.95,
5118,1043.862,-2565.8,-686,,,107.79,52.95,
4833,930.404,-2565.8,-688,,,107.79,52.95,
4620,776.077,-2567.8,-689,,,107.79,52.95,
4488,662.713,-2572.1,-693,,,107.79,52.95,
4277,547.93,-2535.8,-687,,,107.79,52.95,
4075,533.383,-2540.8,-702,,,97.94,52.94,
3590,482.36,-2541.8,-703,,,97.94,52.94,
3358,468.266,-2543.7,-704,,,97.94,52.94,
3196,404.342,-2544.7,-706,,,97.94,52.94,
3155,322.428,-2544.7,-706,,,97.94,52.94,
3124,278.794,-2544.7,-707,,,97.94,52.94,
3105,243.719,-2544.7,-707,,,97.94,52.94,
3270,221.889,-2571.7,-706,,,97.94,52.94,
3804,213.106,-2612,-714,,,97.94,52.94,
4469,178.872,-2612,-713,,,97.94,52.94,
4844,157.723,-2609,-711,,,97.94,52.94,
4912,137.23,-2608,-709,,,97.94,52.94,
4934,139.189,-2607,-708,,,97.94,52.94,
4952,151.962,-2605.1,-705,,,97.94,52.94,
5028,173.793,-2604.1,-702,,,97.94,52.94,
4873,190.208,-2605.1,-700,,,97.94,52.94,
4852,203.632,-2605.1,-699,,,97.94,52.94,
4888,214.65,-2606,-698,,,97.94,52.94,
5106,234.893,-2607,-697,,,97.94,52.94,
5169,256.353,-2642.4,-698,,,97.94,52.94,
4884,243.51,-2643,-700,,,97.94,52.94,
4662,193.037,-2645,-703,,,97.94,52.94,
4501,162.433,-2648,-707,,,97.94,52.94,
4267,159.058,-2611.6,-703,,,97.94,52.94,
4080,151.628,-2262.9,-707,,,96.55,52.8,
3644,159.582,-2263.9,-710,,,96.55,52.8,
3416,158.224,-2264.9,-713,,,96.55,52.8,
3236,162.845,-2264.9,-715,,,96.55,52.8,
3150,183.718,-2265.8,-716,,,96.55,52.8,
3127,222.072,-2266.8,-718,,,96.55,52.8,
3111,236.144,-2266.8,-717,,,96.55,52.8,
3269,273.986,-2266.8,-717,,,96.55,52.8,
3769,314.346,-2299.8,-724,,,96.55,52.8,
4404,343.178,-2298.8,-722,,,96.55,52.8,
4835,349.852,-2297.8,-721,,,96.55,52.8,
4937,358.895,-2295.8,-719,,,96.55,52.8,
4967,382.837,-2297.8,-716,,,96.55,52.8,
4955,419.859,-2300.5,-714,,,96.55,52.8,
4979,408.917,-2293.6,-712,,,96.55,52.8,
4780,423.38,-2292.7,-709,,,96.55,52.8,
4720,481.069,-2292.7,-708,,,96.55,52.8,
4655,489.99,-2292.7,-708,,,96.55,52.8,
4791,436.829,-2293.7,-707,,,96.55,52.8,
4865,381.845,-2294.8,-707,,,96.55,52.8,
4705,328.225,-2294.8,-708,,,96.55,52.8,
4501,265.121,-2295.8,-709,,,96.55,52.8,
4313,221.176,-2297.8,-713,,,96.55,52.8,
4106,231.315,-2265.9,-708,,,96.55,52.8,
3990,279.661,-2614.5,-711,,,97.7,54.13,
3684,256.51,-2616.5,-712,,,97.7,54.13,
3386,231.423,-2616.5,-714,,,97.7,54.13,
3236,207.182,-2617.4,-715,,,97.7,54.13,
3141,189.903,-2616.5,-715,,,97.7,54.13,
3071,169.828,-2617.4,-715,,,97.7,54.13,
3048,161.823,-2617.4,-714,,,97.7,54.13,
3089,164.043,-2615.5,-714,,,97.7,54.13,
3357,175.911,-2654.1,-721,,,97.7,54.13,
3775,175.662,-2656.1,-719,,,97.7,54.13,
4196,174.646,-2656.8,-718,,,97.7,54.13,
4434,187.259,-2649,-715,,,97.7,54.13,
4518,206.877,-2647,-713,,,97.7,54.13,
4523,221.917,-2645,-710,,,97.7,54.13,
4515,251.542,-2643.9,-708,,,97.7,54.13,
4391,312.847,-2643.9,-705,,,97.7,54.13,
4316,407.735,-2642.9,-704,,,97.7,54.13,
4294,490.269,-2641.9,-702,,,97.7,54.13,
4432,552.028,-2643.8,-700,,,97.7,54.13,
4603,636.687,-2642.9,-702,,,97.7,54.13,
4452,679.157,-2642.9,-702,,,97.7,54.13,
4214,648.985,-2645,-704,,,97.7,54.13,
4086,612.366,-2646,-707,,,97.7,54.13,
3910,643.571,-2608.6,-630,,,97.7,54.13,
3784,482.231,-2611.6,-602,,,105.44,54.13,
3507,523.617,-2611.6,-604,,,105.44,54.13,
3305,542.564,-2612.6,-604,,,105.44,54.13,
3145,538.255,-2612.6,-605,,,105.44,54.13,
3061,523.165,-2612.6,-606,,,105.44,54.13,
3023,485.748,-2613.5,-606,,,105.44,54.13,
2976,444.087,-2612.6,-607,,,105.44,54.13,
2970,411.233,-2612.6,-607,,,105.44,54.13,
3145,363.419,-2651,-615,,,105.44,54.13,
3473,311.293,-2650,-615,,,105.44,54.13,
3882,294.901,-2646,-615,,,105.44,54.13,
4194,304.812,-2647,-612,,,105.44,54.13,
4387,330.391,-2643,-609,,,105.44,54.13,
4482,356.569,-2646.8,-607,,,105.44,54.13,
4546,367.977,-2638.9,-606,,,105.44,54.13,
4372,378.011,-2638.9,-603,,,105.44,54.13,
4278,388.865,-2638.9,-602,,,105.44,54.13,
4259,389.589,-2638.9,-600,,,105.44,54.13,
4382,393.46,-2637.9,-600,,,105.44,54.13,
4585,379.154,-2637.8,-600,,,105.44,54.13,
4431,362.949,-2636.9,-600,,,105.44,54.13,
4244,338.055,-2639.9,-601,,,105.44,54.13,
4116,305.477,-2641.9,-604,,,105.44,54.13,
3923,303.473,-2604.7,-600,,,105.44,54.13,
3708,419.528,-2445.8,-599,,,106.08,54.13,
3310,405.024,-2445.8,-600,,,106.08,54.13,
3159,373.702,-2446.8,-600,,,106.08,54.13,
2992,353.933,-2446.8,-601,,,106.08,54.13,
2955,348.341,-2447.8,-602,,,106.08,54.13,
2919,339.572,-2447.8,-602,,,106.08,54.13,
2900,352.78,-2447.8,-603,,,106.08,54.13,
3057,337.997,-2446.8,-603,,,106.08,54.13,
3498,355.583,-2482.7,-611,,,106.08,54.13,
4065,366.001,-2481.7,-611,,,106.08,54.13,
4532,358.878,-2479.7,-611,,,106.08,54.13,
4654,340.298,-2478.7,-611,,,106.08,54.13,
4695,331.395,-2477.6,-610,,,106.08,54.13,
4755,373.427,-2476.6,-609,,,106.08,54.13,
4830,451.467,-2475.6,-608,,,106.08,54.13,
4680,497.341,-2475.6,-607,,,106.08,54.13,
4614,578.463,-2475.6,-606,,,106.08,54.13,
4648,643.673,-2474.6,-605,,,106.08,54.13,
4887,744.604,-2475.6,-604,,,106.08,54.13,
4991,840.693,-2476.6,-604,,,106.08,54.13,
4762,805.502,-2477.6,-605,,,106.08,54.13,
4517,711.225,-2478.7,-606,,,106.08,54.13,
4371,653.791,-2479.7,-608,,,106.08,54.13,
4216,590.58,-2444.8,-602,,,106.08,54.13,
3965,541.059,-2446.8,-704.7,,,104.08,51.83,
3590,560.627,-2447.8,-705.9,,,104.08,51.83,
3358,529.02,-2448.8,-706.8,,,104.08,51.83,
3206,454.506,-2448.8,-707.7,,,104.08,51.83,
3134,369.664,-2448.8,-707.9,,,104.08,51.83,
3117,359.206,-2448.8,-707.9,,,104.08,51.83,
3114,346.215,-2448.8,-707.3,,,104.08,51.83,
3262,343.523,-2447.8,-706.2,,,104.08,51.83,
3775,359.233,-2482.7,-713,,,104.08,51.83,
4382,288.053,-2481.7,-711.9,,,104.08,51.83,
4824,252.88,-2481.7,-709.9,,,104.08,51.83,
4912,272.478,-2479.7,-708.2,,,104.08,51.83,
4953,312.641,-2486.7,-705.8,,,104.08,51.83,
4990,333.504,-2481.1,-703.3,,,104.08,51.83,
5044,377.321,-2475.6,-699.8,,,104.08,51.83,
4869,380.29,-2475.6,-696.5,,,104.08,51.83,
4855,363.011,-2475.6,-695.3,,,104.08,51.83,
4877,386.739,-2475.6,-693.3,,,104.08,51.83,
5049,449.651,-2477.6,-693.5,,,104.08,51.83,
5149,496.381,-2478.7,-694.2,,,104.08,51.83,
4919,555.424,-2479.7,-695.3,,,104.08,51.83,
4723,489.908,-2481.7,-697,,,104.08,51.83,
4601,398.276,-2483.7,-701.7,,,104.08,51.83,
4344,372.684,-2448.8,-696.8,,,104.08,51.83,
4043,373.582,-2436.3,-700,,,100,53.11,
3655,367.597,-2437.2,-703,,,100,53.11,
3400,393.479,-2439.1,-706,,,100,53.11,
3244,387.12,-2439.1,-709,,,100,53.11,
3156,366.451,-2440.1,-710,,,100,53.11,
3145,385.092,-2440.1,-712,,,100,53.11,
3155,400.216,-2440.1,-712,,,100,53.11,
3295,403.472,-2440.1,-712,,,100,53.11,
3801,417.077,-2474.9,-720,,,100,53.11,
4434,394.5,-2473.8,-718,,,100,53.11,
4859,413.177,-2470.8,-716,,,100,53.11,
4919,464.44,-2467.8,-713,,,100,53.11,
4933,514.396,-2467.8,-712,,,100,53.11,
4930,536.583,-2471.4,-708,,,100,53.11,
4969,558.59,-2460.9,-704,,,100,53.11,
4834,608.208,-2461.9,-701,,,100,53.11,
4819,710.902,-2462.8,-700,,,100,53.11,
4835,877.16,-2463.8,-699,,,100,53.11,
5025,1120.509,-2464.7,-698,,,100,53.11,
5097,1108.155,-2463.8,-699,,,100,53.11,
4891,975.501,-2464.8,-700,,,100,53.11,
4674,802.279,-2466.8,-703,,,100,53.11,
4546,744.349,-2470.9,-708,,,100,53.11,
4356,656.936,-2437.2,-705,,,100,53.11,
4102,761.312,-2558.8,-710,,,102.81,52.4,
3584,720.017,-2604.4,-712,,,102.81,52.4,
3350,656,-2605.3,-712,,,102.81,52.4,
3192,635.731,-2605.3,-713,,,102.81,52.4,
3103,602.211,-2607.3,-714,,,102.81,52.4,
3075,549.22,-2608.3,-714,,,102.81,52.4,
3085,474.599,-2606.3,-714,,,102.81,52.4,
3214,461.321,-2605.3,-715,,,102.81,52.4,
3746,445.079,-2643.8,-722,,,102.81,52.4,
4410,380.524,-2642.8,-721,,,102.81,52.4,
4871,340.699,-2643.1,-719,,,102.81,52.4,
4928,274.779,-2638.7,-716,,,102.81,52.4,
4950,229.592,-2635.7,-713,,,102.81,52.4,
4968,220.747,-2633.7,-712,,,102.81,52.4,
5019,245.631,-2629.7,-709,,,102.81,52.4,
4879,276.371,-2630.7,-707,,,102.81,52.4,
4846,314.008,-2631.7,-705,,,102.81,52.4,
4853,355.763,-2631.7,-704,,,102.81,52.4,
5060,374.812,-2630.7,-702,,,102.81,52.4,
5138,373.216,-2630.7,-703,,,102.81,52.4,
4902,388.982,-2630.7,-704,,,102.81,52.4,
4658,419.734,-2633.7,-705,,,102.81,52.4,
4504,466.353,-2635.7,-708,,,102.81,52.4,
4344,429.739,-2598.5,-703,,,102.81,52.4,
4096,353.518,-2591.4,-709,,,97.06,52.83,
3612,355.485,-2593.4,-710,,,97.06,52.83,
3381,335.952,-2595.3,-711,,,97.06,52.83,
3218,328,-2596.3,-711,,,97.06,52.83,
3132,319.947,-2596.3,-712,,,97.06,52.83,
3105,300.739,-2596.3,-713,,,97.06,52.83,
3125,295.836,-2596.3,-714,,,97.06,52.83,
3251,304.223,-2597.3,-716,,,97.06,52.83,
3721,288.704,-2635.8,-723,,,97.06,52.83,
4371,255.558,-2635.8,-723,,,97.06,52.83,
4782,243.912,-2633.8,-720,,,97.06,52.83,
4853,247.299,-2631.8,-718,,,97.06,52.83,
4871,265.419,-2627.7,-714,,,97.06,52.83,
4888,270.705,-2627.7,-713,,,97.06,52.83,
4877,302.091,-2620.7,-710,,,97.06,52.83,
4715,318.258,-2621.7,-708,,,97.06,52.83,
